id,language,culturally_distinct,cultural_distinction_explanation,vocaroo_link,image_link,transcription,selected_other_languages
14rDorr91YJh,English,False,,https://voca.ro/14rDorr91YJh,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/food-1517-17.jpg," This is a photo of two plates of food. Both plates of food have what look like to be pigs on them. Very tiny pigs, almost like breaded in, like a breading and deep fried. It's hard to tell if the pig is actually meat. It doesn't really look like it is. It almost looks like it's like plastic or would be sort of made, something else made into the shape of a pig. There's a red tomato on the plate to the left. The plates are white sitting on top of, seem like a white almost like tablecloth with like advertisements underneath them. There's yellow, a green salad with orange carrots and red onions cut over top of it on both plates. On the plate, the main plate, the plate on the left, the pig is facing left and the plate on the right, the pig is facing down. It seems like, is that a restaurant? Yeah.",False
149Kq4O5ITsr,Chinese,False,,https://voca.ro/149Kq4O5ITsr,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/guangzhou_second_hot_song_final_awards_ceremony-1242-18.jpg,这个图片乍一看是一个人在唱歌实际上有两个人站在较前方的一个人手上拿着麦克风戴着一块银色的手表是个黑色头发穿着白色衣服外面有一个条纹的外套然后后面还有一个男人可能是他的伴奏乐手是一个黑色头发白色衣服整个背景是比较昏暗的后面可能有个桌子然后可能是在一个舞台上他可能是在唱歌这男人的衣服中间有一个骷髅头的图案然后可能是个歌唱的明星在开演唱会暗号就是一个能听到 beats可以在奶头上 demost spontaneous但是他也有一张相机这个人在唱歌一白个stuff他看起来很有趣他到各种地方都放声音除了在艺术病房ing  Daeo Learning明星生命还有多个搭档又有一个敬爱这是一个爱モン体 Aí amazing宏 mier奇奇凉 откры来,False
1ijyu9YVIpZK,Japanese,False,,https://voca.ro/1ijyu9YVIpZK,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Japanese_images/5919991144274506619_0.jpg,これは信号機ですね。この信号機は青と書いてあって、また右折用の信号機もその上についています。また左にも信号機があることから交差点だと考えられています。電柱もたくさんあり、その電柱はさまざま線を引っ張っていて交差点だと考えられます。その日はすごく曇りなのがわかりますね。その奥の方にも電柱があることからたくさん電柱がありますね。エニオスが見えることからエニオスのガススタンドがすごく近くにあるかなと。その電柱自体は木材で作られていてグレーなんですけど、その信号機もグレーですね。だいたい薄いグレーで、この時は青の信号だったんです。下から撮られている写真です。,False
1hDmDQBk7E3U,Chinese,False,,https://voca.ro/1hDmDQBk7E3U,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000038753.jpg,在图片中间的是一个黄头发的小男孩小男孩在拿东西放他嘴里面放整个图片应该是在厨房一共有一个小孩和桌上的食物这个图片大概告诉我们的意思是这个小孩正在吃东西他的父母可能是正在后面做饭小孩站在图片的正中间的位置值得注意的地方是他吃的东西可能是一个披萨上面会有蘑菇片有红椒这样的东西他的父母在后面数厨房里面做其他的东西他的背景是在家里的厨房小孩衣服上写了红色的字和蓝色的字小孩正在低着头在吃东西他的风格的颜色是暖色调的这个主题是和家庭有关,False
1m178ZeDk7YC,Chinese,False,,https://voca.ro/1m178ZeDk7YC,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/beijing_para-olympics_good_fortune_ceremony-537-79.jpg,这应该是一个网络图片首先它的左上角写着一方血体的一个大英文的字母英文的单词叫Lizzie然后可以看到这个图片的正中间是一个蜥蜴然后因为我之前是学过类似动物和这种对这些动物和爬行动物比较感兴趣所以我觉得这应该是一个挤膝吧应该是一个这种蜥蜴呢它是可以把整个的这个图片中的蜥蜴是把它的那个下巴下面的一个可以收缩一个器官一个羽扇给打开了是一个处于一个张开的羽扇状态然后这个蜥蜴是一个橙色的蜥蜴带一些黄色和蓝色的斑纹它现在嘴巴是处于一个张开的状态所以是一个动画风格的蜥蜴不是一个写真是一个动画风格的蜥蜴很明显看得出它只是动画蜥蜴然后嘴巴大张开着然后这种然后的话图片的背景是一个纯白色的背景然后右下角并且有一些小字然后最后下角是那个年份是看出来1997年画的一个动画,False
1jMJw3CRTr9T,Chinese,True,"This is Taj Mahal, a very famous building.",https://voca.ro/1jMJw3CRTr9T,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Hindi_images/5920593594276700015_0.jpg,这个图片用户眼帘的是一幅白色的建筑而很明显的是基于我的知识我知道这是太极林然后我们可以看到整个白色的建筑上面是有一些圆形的一些图案是盖在建筑的上面然后上面会有一些柱子在最上面然后整个图案的话可以分为三小部分前面的话是一个长方形然后我们可以看到中间有雕刻的设计然后有门有窗两边的也是一样的只是相对较小的一些白色的一些窗子还有一些镂空的设计然后整个图片我们可以看到有四个较高的柱子然后前面会有一些水池塘然后两边是很好的设计用那个大理石板包含起来的然后两边有两个人行行道是供游客所走的还有一些树包括整个树和草地这些都可以看到是经过很精心的修剪的然后上面是蓝天整个图片感觉像是一个旅游图或者是当地拍摄的或者是某个游客去拍摄的但是是一个非常漂亮的能够展现出太极林特色的一幅图片,False
15ce5M5brVzU,Chinese,True,It has Chinese character,https://voca.ro/15ce5M5brVzU,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054275884378_0.jpg,图中是一个超市的水族箱或者是一个饭店的水族箱然后里面的内容是螃蟹然后有几只有点不太能说得清因为非常多然后图片中也不是很清晰但大约估计有十只左右应该是一个饭店因为图背景上背景有炒菜菜单然后还有中文字是可以读到的是一个争字争菜其他的字太小看不清楚然后前面的地砖是粉色格子图片中没有什么水族箱的颜色是蓝色没有什么其他的特别的信息,False
1droij0rMJc1,Chinese,True,,https://voca.ro/1droij0rMJc1,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/culture_of_taoism-2935-29.jpg,我看到两个人穿着黄色的衣服这种衣服有点像中国古代的这种道服然后他们手上拿着一些像牌子的东西感觉是在进行一些什么仪式那可以看到这两个人好像在一个类似于道观的地方这个道观里面后面有几尊巨大的雕像那雕像上感觉是像中国古代的一些神仙那他们旁边还有一张桌子桌子上摆了有蜡烛然后有香炉中间还插了几根香那看起来他们就是在进行一些跟道教或者是跟什么相关的一些仪式那后面他们的旁边还有其他人站在那里感觉是在旁边守护这个仪式,False
1oA0fBS2vpCd,English,False,,https://voca.ro/1oA0fBS2vpCd,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000027252.jpg," This is an image of a large flat line of a paved area. The moment it's blown is CD recording. This is a very old filter. It's a blue color in this image. That isn't very consistent. There are a lot of CD recording. There are a lot of kids sitting in the back, sitting on the ground, waiting. In the very background, there seems to be the ocean. This is near the ocean. There seems to be some small observation deck in the back. This is all railings. This is the fence behind the kids. There is some kids standing there. They're sitting. One kid in the middle, and then they're eating a skateboard trick. The colors are rather dark. The kids keep towards the blue.",False
11SmIc70TyDo,Hindi,True,Yes,https://voca.ro/11SmIc70TyDo,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Hindi_images/5920593594271082002_0.jpg, के यह सित्र एक सूपरमार्केट का है जहां पर रक बहुत है कि राट में पाल्ली जी का बिस्केट का पैकिट है यह लाट पैसे साइज बिस्केट का पैकिट हैो जो कि जमबो पैकिट केलाता है पिक रिवार बालक आ में यह बार है हुआ और बे ब्रांड का नाम भी पाले जी चित्र में प्रतीत होता है कि शेल्फ के दूसरे हिस्से में नीचे के हिस्से में और भी समान रखा है और भी समान प्राड़क्ट का विशलेशन नहीं है पर वे कोई तीन चार पैकेट नजर आ रहे हैं साथ में ये भी प्रतीत होता है कि बिसकेट पाले जी का दाम लगबख तीस रुपया है ये पीले रंग का चित्र है जिसमें बच्चा लगबख दो से तीन साल की उमर का है और वो काफी प्रसन्नचित बैटा है जैसा प्रतीत होता है चित्र में एक बड़े स्टोर का एक शेल्फ का चित्र है जिसमें यहाँ पर ग्राहाक आते हैं और इस बिस्किट का खरीद कर ले कर जाते हैं और चित्र में और भी ऊपर के शेल्फ में प्रोडक्ट रखे गए हैं जो की साफ नहीं नजर आ रहे हैं पाले जी एक हिंदुस्तान की एहम ब्रेंड है जो लगभग सभी घरों में इस बिस्किट का सेवन होता है और इस चित्र में इस पैकेट को जम्बो पैकेट कहते हैं साथ में और भी पैकेट इस चित्र में उसी शेल्फ में रखे गए हैं,False
177rx06K7bX9,English,False,No,https://voca.ro/177rx06K7bX9,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000048632.jpg," This is an image of baseball players and a referee on a baseball pitch. One player is, the player right in the middle, there are two players in the middle. One is sitting on the floor using his hand to support himself. He has on a helmet, a shirt with the number 15, which is orange in color and white pants. The person above him is in a crouch-like motion. He has on white shirt and white trousers with a blue or black short sleeve. Then you have a referee with gray pants and a face cap with a shirt, a blue shirt with a red shirt. He has on a shirt with a red and white stripe. You can also see a player in the far right of the image who has on an orange shirt, white trousers, and he's holding a baseball bat. He also has his helmet on. In the far left of the picture, there's like a building, and there seems to be some baseball bats as well in front of the building. The players are surrounded by a net-like structure. When you look at the line-up he's got, like, squeeze quite a bit of support time. He's going to the left of the money and he's going toavist from to the left in, you can see there's another player outside of the員 line-up. He has a high display of energy. For the blue, he's going to pass it over. Here we go.",False
18a5TRVUwanv,English,True,,https://voca.ro/18a5TRVUwanv,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Hindi_images/5920593594274139379_0.jpg," This is an image of what seems to be some sort of sport. It looks like this is taking place either in Africa or India or something like that. The floor is all dirt and muddy. Very thick, muddy floor. And there are three people at the foreground of the image. They're all trying to hold on to this bull. And it looks like one was just thrown from the bull and the other one is holding on with his arms to the bull. And they're wearing a certain uniform, this orange shirt. And there's a bunch of people, maybe a dozen young people, young males in the background, and they're all wearing this orange shirt. So it looks like they're playing some sort of sport. Behind them, there's a red banner. And it has some words on it in some foreign language, maybe Farsi or Arabic or Ethiopian, Amharic or something like that. Amharic or something like that. And it looks like they're playing some sort of game. And it looks like a pretty dangerous game. The bull has these really sharp horns, which look very, very dangerous. And it looks like... I think they're having a fun time, though.",False
1oykKvZeBf38,Chinese,False,,https://voca.ro/1oykKvZeBf38,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941044273315610_0.jpg,这张照片显示的是天气晴朗的一个状态下的一个男方或者是热带的一个城市的公交车站有一个女性正在公交车站的车棚下面等车这个女性穿着的是一个黑色的T恤也有可能背着一个包看不清楚她的底下穿着的是一条宽松的深红色的九分裤穿着一双白色的球鞋这个公交车站底下还有一些座位可供人们休息公交车站顶棚上面写着的是Pathor Panjang Road我看不太清楚它的名字可能是嗯新加坡的一个地方因为在中国的话如果是在中国会有中文的标志但是这里没有中文所以我想这应该是在外国最右边能够看见一辆双层的公交汽车的一个尾巴是红色和紫色的右边是马路马路不是特别宽也没有很多车有一辆车在后面左面是呃可能是马路但是居民区是一排小房子房子非常的矮只有四层楼白色的墙非常的干净红色的瓦片最左边是一个非常大的杆子上面写着的是公交车的排号十三十三十一五十一一百四十三一百八十三百八十八和二百这些都是公交车的号码这个车站的名字叫奥普门坎泰尔看不太清楚可能是粤语吧,False
1f5aicNeQV4G,English,False,,https://voca.ro/1f5aicNeQV4G,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Spanish_images/5865940594273100291_0.jpg, Seems to be of some sort of decoration. We can see a log has been made into a little character that's wearing this red and blue felt hat and their eyes as well as a red nose and a white mouth on it. It seems to be some sort of log and someone has glued or attached two sticks to the bottom almost like they are limbs. The rest of the background of the picture is blurry so the log is the main item and it seems to be in focus. It seems like to create some sort of cartoonish representation of some character or just to make some fun artistic craft using this log. I think I can see a few other craft creations. I can see a few other craft creations sitting behind this one that's in focus but since the picture is blurred it's hard to infer much about the location of this object and the story behind why this picture was taken.,False
1uuSikwIKDqB,Chinese,False,,https://voca.ro/1uuSikwIKDqB,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Amharic_images/5865942544272891267_0.jpg,这是一个标志上面的字就是Esotopia然后在这个字体都是红色的在它的右下方还有六个字母但是我辨认不出来也是红色的在整个EsotopiaE是大小在它的最右边有三条像那个植物动物展开鸟类展开翅膀的羽毛一样的三条这个形状吧翅膀一样的形状最上面的是绿色也是最长的中间的是金黄色下面的是红色都从这个字母N的地方扩展出去像是这个Esotopia的一个翅膀或者我猜也许是他们航空公司的标志,False
16MUB55TSvlJ,Chinese,False,,https://voca.ro/16MUB55TSvlJ,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000089520.jpg,这张图片描绘的是应该是一个别墅人家别墅的家里的这个客厅的照片从方位上来看应该是一个人以俯视视角拍的从上往下拍的他的客厅的场景这个图片里面有两个有一个大的长条的沙发和两个单独的小的沙发两个沙发中间有一个茶几茶几上面摆了一个盘子然后茶几的前方放着一个台面台面底下有一条狗台面上面摆了一些杯子之类的容器还有相册之类的然后有三个窗户还有一个楼梯应该是这个通往楼上的楼梯这个楼梯是个旋转楼梯拍摄者应该就是站在这个楼梯的角度去从上往下拍整体的风格就是这种简约的家居风格主要的颜色是黄色一种暖黄的色调它还有一个洛丽灯这个灯的颜色也是一种暖黄的色调,False
1d512seMOpw8,Russian,True,Italian or Spanish Sign,https://voca.ro/1d512seMOpw8,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Russian_images/traditions-8767-31.jpg," У нас первый взгляд это кажется фотография английского Деда Мороза. Ну там Дед Мороз, потом какой-то малышик, и потом много зелени и красных цветов. Текст говорит Буэн Натали, это кажется испанский или итальянский, но точно не русский. Позиция, ну на первом фоне это Санта Клаус с подарками, потом сзади него держит этот Буэн Натали, это будет этот ребенок. На фоне зелень, красные такие свечки. Вроде или лампы. Стиль, ну это будет типа фигурины, это такой стиль фигурины. Кажется на елке, на этой, на елке.",False
123Jy6l0OZmv,Korean,True,"It features Gyeonghoeru Pavilion, a historic structure located in Gyeongbokgung Palace, Seoul, South Korea.",https://voca.ro/123Jy6l0OZmv,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Korean_images/5865743584275969294_0.jpg, 이 사진은 밤에 조명이 비춰진 경회로의 아름다운 모습을 담고 있다 경회로는 대한민국 서울에 위치한 경복궁 내에 있는 대표적인 전통 건축물 중에 하나로서 조선시대 왕들이 연회를 열거나 외국 사신을 접대하던 장소로 사용되었다 사진 속 건물은 연못 위에 세워져 있으며 전통 한옥의 기와지붕 우아한 처막 옥선 그리고 기둥이 받치고 있는 이층 구조가 인상적인 모습으로 보이고 있다 어둠이 깔린 밤하늘을 배경으로 조명이 건물의 기둥과 처마를 은은하게 밝혀서 경회로의 웅장한 분위기를 더욱 강조하고 있다 건물 위쪽에는 경회로라는 한자가 황금빛으로 빛나고 있으며 무리로 반사된 모습이 더욱 신비로운 분위기를 연출하고 있다 조선시대의 궁중문화와 건축 양식을 대표하는 이곳은 오늘날에도 한국의 역사적 가치와 미적 아름다움을 간직한 중요한 문화유산으로 남아있다,False
11SmYtsFUZr8,English,False,,https://voca.ro/11SmYtsFUZr8,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000080187.jpg," We're looking at a baseball game. It's the White Sox versus the Rangers. Right now the White Sox are hitting. You can see this guy stepping up to the plate. He's looking at the picture. The White Sox are wearing white pants and black shirts. The guy's wearing number 12. The Texans are wearing blue. His shirt says Teh something, and it looks like he's number two on the team. The umpire is standing behind home plate looking forward. You can see a blue sign in the background that says United. The grass is green. The dirt is brown. Home plate is white. The lines are white. The crowd in the background is all sitting. There's a camera in the background. You can see the dugout.",False
1c2MSCXfLq9B,Chinese,False,,https://voca.ro/1c2MSCXfLq9B,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054278368869_0.jpg,这是一碗面嗯有一个面碗像是一次性的然后还有一个一次性的叉子和勺子然后面是白色的有点像那种米线有点粗嗯还有黄色的焦头像是豆腐那种老豆腐有炸过的感觉然后还有绿色的小葱还有红色的辣酱然后整体而言背景是很正常的只有一个桌子还有一个餐巾纸嗯没有人的存在然后好像有一把椅子桌子是棕色的餐巾纸是白色的整个面就在这个嗯图像的中间的位置,False
1gSCN6HbLYrp,Tamil,False,,https://voca.ro/1gSCN6HbLYrp,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Tamil_images/5920593854273729336_0.jpg,சிங்கம் வந்துட்டு இருக்கு நல்ல ஒரு ஷாட் நேரா சிங்கம் முன்னாடி பாக்குற மாதிரி எடுத்துக்கங்க இந்த சிங்கம் வந்து நம்ம கேமரா பாத்துட்டு இருக்கு நல்லா நடக்குது மாதிரி ஒரு பிரவுன் கலர்ல இருக்கு ஆம்பள சிங்கம் இந்த கண்ணு வந்து நல்லா தந்து நடந்துகந்துகிட்டு இருக்கு உங்க முன்னாடி வந்துட்டு இருக்கு அப்படியே போட்டோ எடுத்துக்காங்க நல்ல ஒரு வெளிச்சத்தில் எடுத்துக்காங்க அது வந்து நல்லா ஃபுல்லா அந்த மூஞ்ச ஃபுல்லா தெரியுது சிங்கம் நல்ல பிரவுண் பிரவுண் பிளாக் இருக்கு பிளஸ் மாதிரி நல்ல பால் பெருசா இருக்கு பிளஸ் அது வந்து நடந்துகிட்டு வந்துட்டு இருக்கு மாதிரி மண்ணுதான் மண்ணு பின்னாடி வந்து ரொம்ப தெரியல மாதிரி ஏதோ காட்டுக்குள்ள இருந்து வர மாதிரிதான் தெரியுது இது வந்து காட்டிலிருந்து சிங்கம் நல்ல ஒரு பாலம் நல்ல வெளிச்சுகிட்டு ஒரு மாதிரி நல்ல குண்டா இருக்குற சிங்கம் ரொம்ப முடியல ஆனா மூஞ்சி நல்லா தெரியுது சிங்கத்தோட முழுஞ்சி புல்லா நம்ம பாத்துக்கிட்டு நம்ம கூட நம்ம கிட்ட வர மாதிரி இருக்கு சிங்கம் நல்லா தெரியுது சிங்கத்தோட முடிஞ்சு புல்லா நம்ம பாத்துக்கிட்டே நம்ம கூடிய நம்ம கிட்ட வர மாதிரி இருக்க சிங்கம் நல்லா தைரியமா காட்டுது,False
1k2ALYWw4KgB,English,False,,https://voca.ro/1k2ALYWw4KgB,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/health_first_grand_awards_ceremony-349-49.jpg," The image at first glance shows the headshot of a woman smiling towards the camera and there are people that are very blurry in the background that appear to be in an audience looking at her. The woman has short brown hair with a side bang and she has dark brown eyes and light brown brows and she appears to be wearing a black top. There is text on the right corner that says, Winnie the Pooh. There is a bar and in the bottom center there is white text that says, Weibo.com slash xiaoyao888. The people in the background are wearing colors of different shades of white, blue, red, yellow, green, and black. There is a shoulder of someone who is almost completely out of frame who is wearing a checkered shirt on the left. The style is very professionally taken. There are many road signs. There are a few nice looking photographs that you can see or see towards the end. The movie is clickable. Video quality is very good. As long as you're on an internet connection with someone, they are comfortable. So if you can keep them in your memory, they will stay with you forever.' buenos aires, What! speed up! Lag, speed up. No break! No break! Collins. Why?",False
1oCPAc46wX9m,English,False,,https://voca.ro/1oCPAc46wX9m,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941064272651460_0.jpg," This is a photo of a woman sitting on top of a stone structure. The structure looks to be either a wall or a parapet. The camera angle is pointing upwards towards the sky and it looks like the camera is sitting at the bottom of the structure. The structure is made of gray colored stone bricks. The bricks are arranged in a vertical pattern rather than a horizontal pattern. The woman is sitting on top of a concrete portion on the top of the stone bricks. She has long dark hair, sneakers, and she is wearing a striped button-down shirt. Her face is turned towards the right and she is situated towards the middle of the photo. On top of the stone bricks behind her, there is quite a bit of a wall. The woman is sitting on top of a concrete portion on the top of the stone brick. There is quite a bit of green ivy that is growing downwards. Outside of the structure is a very large tree. The branches of the tree can be clearly seen and the blue sky can be seen through the light green leaves.",False
16DgHBX4Xi4W,English,True,,https://voca.ro/16DgHBX4Xi4W,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/hong_kong_digital_music_awards_ceremony-3216-40.jpg," The image is showing what seems to be a singer. You can tell because there is some sort of microphone coming from the floor and set up. It seems to be that she's a singer and not a presenter because the microphone is not a traditional microphone. It seems like a circle to isolate noise around it. And the woman is kind of her body is turned to the side, but her face is turning towards the image. She has what seems to be black hair with some sort of bowl cut and some hair that goes on her cheek as well. She is smiling. She has very big pink earrings that look like the outline of a diamond. And she's wearing some sort of dress that covers her shoulders. And part of her arms with some sort of circle on it. And there seems to be another woman in the background, but you can't really tell.",False
1fjbJ0xbJDMr,English,False,,https://voca.ro/1fjbJ0xbJDMr,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910664279066936_0.jpg," So this photo representing an artifact. So it has a gray wall background and there is some kind of weak lighting. So based on the setting, very likely this photo is shot in the kind of museum. So there's a plastic shelf and the artifact is on the top of this plastic shelf. So this artifact seems to be brown color, which seems to be a tobacco pipe, which is an old tobacco pipe. And it also has a handle on top. It seems to be carved in this specific shape. And it seems to be made of plastic. It's made of some stone or kind of jade. It has three layers of colors, which is kind of brownish. It's very pretty.",False
1mSqlDSAKhIG,English,False,,https://voca.ro/1mSqlDSAKhIG,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/the_second_great_hit_and_stars_award_ceremony-2446-42.jpg," In this image, I see a woman standing on the red carpet. She's facing the camera, but her eyes are looking at the top right. And the backdrop is some black background with city buildings at the bottom of the background. But there are a bunch of logos in the back. One of them is S-Y-M. And then the others are like Chinese words. The woman has brownish black hair. And she's wearing this lacy dress at the top that is mainly just black and white. The entire dress. The skirt part goes all the way down to her toes so you can't see her legs. Her arms are bare and they're at her sides. She's also wearing this necklace that is some red ruby-ish. In the center. And she's wearing an earring as well. She's smiling. And she also has a ring on her left hand. All of her jewelry is like silver-ish.",False
1hWwtO5LNAyl,Chinese,False,,https://voca.ro/1hWwtO5LNAyl,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000012488.jpg,图片给我第一印象是饿了整个图基本上就只有一样主体是一个盘子里装着绿色的沙拉以及肉啊还是面包片的这种有点像是凯撒沙拉的这种沙拉然后整体颜色是偏绿色整盘沙拉是十分靠近镜头的后面的话的物体进行了十分高的虚化处理后边那两个白色的搭了下来的东西有点像是报纸然后整个沙拉摆在了一个应该是白色的桌子上整体食物的颜色是比较鲜艳的然后整个沙拉摆在了一个应该是白色的桌子上饱和度比较高然后整体的颜色就是偏鲜艳然后没有十分黯淡的感觉,False
1kgQ4jc2W54e,Chinese,False,,https://voca.ro/1kgQ4jc2W54e,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/dance-2631-87.jpg,第一眼看到这张图是看到了一个海报然后这里的话有大概就一二三四五六七八个人上面的文字写的是舞动奇迹这些人从前到前面的人从前到后排列后面的人的话可能是抓拍了一些他们跳舞时候的剪影这张图里没什么没什么重要的细节看起来像是这些人是在跳芭蕾这可能就是一张芭蕾舞的现场海报背景上的话是在一个蓝色的暗色的灯光下出现有四个人他们都在跳着自己的芭蕾舞整体的他的颜色的话背景是蓝色前面的人的话是彩色的然后字体的话是一个挺动感的艺术字,False
1mfXAGN2dOLq,Chinese,False,,https://voca.ro/1mfXAGN2dOLq,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Tamil_images/5920593834278847752_0.jpg,这一张照片应该是拍摄在南亚我不确定是在印度或者是说不是在东南亚就是在南亚的照片中间有两个车子这两个车子是属于非常旧式的是没有引擎的这种车子应该是在50年代或40年代在那些地里面会看到就是用人手就是说一个前面的专门在开的司机然后他是用脚力去运动的一个车子我们可以看到这个车子也非常有年份了它已经生锈了然后它是放在一个看起来像是店面的前面这个店面本身自己也没有开门旁边的公车站牌看起来也是已经荒废了所以这个可能更像是想要去描述说一个比较旧式的也不能说是怀旧但就是一个比较旧式的地方的风景图片,False
1af7uo8yZyIj,Korean,False,,https://voca.ro/1af7uo8yZyIj,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Korean_images/culture_and-2290-83.png," 이 이미지는 어떤 TV 화면의 한 캡쳐본으로 보입니다. 그 이미지를 보면 백그라운드에 열린 비평 TV를 말하다 라고 써져 있는데 아마도 TV를 말하다 라는 프로그램의 화면 캡쳐로 보입니다. 중간에는 어떠한 남성분이 검정색 옷과 회색 수트를 입은 상태로 얘기를 하고 있는데요. 이 사람 이름이 진종훈, 대중문화평론가라고 나와 있습니다. 백그라운드는 전반적으로 파란색 백그라운드입니다. 잘 보입니다. breast youtube 구독과 좋아요右쪽 및 Ichiran 我們 attraction crow ME",False
1gdxQTKIh3QV,Chinese,True,背景里有中文,https://voca.ro/1gdxQTKIh3QV,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/queen_of_no_marriage-1506-39.jpg,"这个一眼看起来,如果从一个人的话,应该是那种一个生活照加一个这种可能是人像可能是这种个人看法的,可能有个人看法应该是台湾物理学看法的,有个明星看法左边是他的这个,可能是定装照那种台湾或者是他的那种中间的,左边,然后右边可能是生活照可能是在这种地方,有个高高的用意可能是,左边,从右边来看出来我太清楚了,这种什么气质生命的东西然后左边会有个什么东西啊看,真的看不出来到底是什么是一个人吗,是个人吗可能左边会有人说,你应该去我的节目来接来请随便放上好朋友吧很神秘,总之这个红色跟红色的这种对比和这个状态的对比,是比较可以做出来的",False
11OEU6KCdOAL,English,False,,https://voca.ro/11OEU6KCdOAL,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/health_first_grand_awards_ceremony-349-43.jpg, This looks like an image from maybe a photoshoot of an Asian person. I would guess that this is a celebrity. He is wearing a purple vest on top of a white t-shirt. He has some loose-fitting dark green pants and is wearing a silver diamond watch. He also has black leather shoes and black socks. He is sitting on top of a white cushion chair with silver and metal ribbons. The chair's legs are also silver. The background of the image is just plain white. The lighting is coming from the top right corner of this image out of frame. He has moderately short black hair and looks relatively young.,False
1enlPsjaO9ag,Chinese,True,中国地图,https://voca.ro/1enlPsjaO9ag,"https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/national_capital,_city_of_the_world,_famous_cultural_city,_most_livable_city-1123-64.jpg",相关的一些内容也就是说呢这个感觉上来说像是那种对于企业的招标的那种宣传图片想要把某个地区建设成相关的一个地方或者是政府内部的一个对于城市或者地区未来规划的一个图片的节选虽然不知道巩义登峰这样的地方是哪里是新疆也有可能是西部新疆然后图片里面一共有四个或者说是五方对五个对标出来的点关于这些点它们有各自的说明说明它各自的功能是什么重点是什么背景和背景背景就是一个整个图中的地图的样式对所以说这个是一个一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的一个很重要的,False
