id,language,culturally_distinct,cultural_distinction_explanation,vocaroo_link,image_link,transcription,selected_other_languages
1engGMH12GfC,Bengali,True,"Indian flag at a cultural or national festival, women wearing sari ethnic wear",https://voca.ro/1engGMH12GfC,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Bengali_images/5865687704275894395_0.jpg,"["" Hubita hou te buth il흣qo darh hu khtou, ang Marshall Farbrouge, intr- tal Dana H στοlerücko k Grand Wh beanf RUSH Alabama medicationf Nachy Kal Sta ھاکشا تھے, Onigula Bhatja, Jada Uniform Puratsen, ھاکشا تھے, ھاکشا تھے, Onigjon Shadi, Onig Until all the people get togetherróngye as The local government or local Service knows ๑ ๛ ๛ 不utable. ๑ \u0e61 ๛о ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ก\u0e62 ๑ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓๓ ๓ ๓ ๓\u200b ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ ๓ mo' Independence there are all no kuna shanks critic unushtan je kane Bharat ke on ek celebrate koda ho. Ko ja pun koda ho.""]",False
1c03nlSYoFG6,Spanish,False,,https://voca.ro/1c03nlSYoFG6,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Spanish_images/5865667054272004947_0.jpg,"[' esta foto demuestra lo que parece ser una competencia de bicicleta, hay probablemente 20, 30, 40 ciclistas en una competencia, todos con un color en su camisa, hay múltiples con el mismo color entonces me asumo que hay grupos de equipos aquí y esto todo es hecho en una área donde carros van y también hay alguien en una moto cicleta que parece que está verificando esta competencia, entonces está en una calle y atrás de esto hay unos carros normales que también está siguiendo esta competencia en el otro lado de la calle hay unos árboles verdes y un poco con arajas me demuestra que esto está tomado en la etapa de autónio.']",False
1bCrd4cwclwj,Chinese,True,church,https://voca.ro/1bCrd4cwclwj,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Tamil_images/5920593844279862146_0.jpg,['画面上显示的是一个教堂然后主要的那种穷定式的建筑这个教堂摆了很多的话穷定的建筑上面显示就是颜色是偏那种中色的然后可以看到顶上还有周边还有穷定的旁边都分别掉视着很多那种像黄色、白色还有的花然后绿夜来称脱然后这个图片的正中间是一种那种有色的那种玻璃是很典型的这种就是相当于很多教堂都是这种玻璃的形状然后他们这个窗户也比较有特色是那种尖尖的那个角这种就是在教堂这么一个结构是挺常见的然后在尽尽上面它就是有一个像那种一个脱一个台阶一样的东西然后同像这些人旁边也摆了两出花然后这些人看不清楚是什么人但是目前看来后面的这个头的背景看可能照片上显示大概有四个人这样'],False
19qR6ihzSC0h,English,True,Japanese gameshow,https://voca.ro/19qR6ihzSC0h,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054275946269_0.jpg,"[' In this photo we see an Asian man with a microphone, he has orange pants and blue shoes, a white hat, and jacket on with two men behind him facing the other direction with yellow plants and white shirts. There is a leg in the bottom left with a red. There is no text, but there is something in the background. Details are not noticeable. The stand color is like a photo of live television. There is no text information outside of it being a talk show and the Asian. It does seem culturally relevant though.']",False
1cBUI0n8R73X,Chinese,False,,https://voca.ro/1cBUI0n8R73X,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941044273315610_0.jpg,['这副图片首先看这是一个后车的地方然后远处有一些白色的楼房然后白色四层楼然后顶式橘色的最前方有一个站牌上面有一个公交车的小标志然后还有公交车的号所以说这是一个公交站牌站牌底下站了一个人应该是在等车还有一些柱子在公交站台旁边后面背景还有蓝天白雨婴公交站牌就是灰涂涂的这种颜色灰色的颜色然后站牌它是也是灰涂涂的颜色可以看出来虽然灰涂涂的但是阳光挺好的楼房旁边还有一些预地预色的草屏房子看起来也非常的干净整节楼房看起来也很干净的整节车牌在左侧然后后车的地方是在中间偏右的位置然后就是这样一个场景'],False
1gPztxLmkLOM,Telugu,False,,https://voca.ro/1gPztxLmkLOM,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000004201.jpg,[],True
1cvWzfjShLtX,English,True,This is a picture of PSY,https://voca.ro/1cvWzfjShLtX,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Korean_images/5865743594277859406_0.jpg,"["" It's a picture of a PSY. PSY is a current prop singer. He's sending in the middle of the pictures. And he's wearing sunglasses and waving to the people who take kind of pictures. And there's some tax in the background. He looks some in English letters, but cannot. Because PSY is blocking most of the pictures, so cannot really read what that really is. He's wearing a bow tie and then he's simply joining some material for some shows or something like that. And the background was white in the PSY is wearing a Y shirt as well. And also he's wearing a red pant. This looks like some sort of culture of some sort of ring culture stuff like that. Or a pop culture.""]",False
1d3ZkOQexKUf,English,True,,https://voca.ro/1d3ZkOQexKUf,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/the_10th_chinese_gold_melody_awards_ceremony-2440-05.jpg,"["" The A-man stage. Okay. Oh, there's lights being. That's dark room. Oh, I see the objects. There are three of the speakers on the floor. There are a lot of lights on the top. I see two major blue lights. And they're in rows. So I see three rows of lights. I also see some lights on the floor. I see three red lights on the floor pointing upwards and three purple lights. I see some Chinese words as well. And part of these green, not the actual world. I can't read any of the text though. Background is pretty dark. I see maybe mirrors or screen in the back. And everything is blueish.""]",False
1jeYmQtog46N,English,True,This is of a Chinese shop,https://voca.ro/1jeYmQtog46N,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910674274264939_0.jpg,"[' So this image shows a storefront door entrance decorated with red banner featuring Chinese characters. The objects up in this picture are the red decorated banners with Chinese characters, a shop entrance with glass windows and lights, hanging decorations in the background. And on the red bangers, we see part of the entrance to the shop. The shop entrance is in the lower part of the image with visible lights and interior decorations. The banners have intricate cut out details, which resemble traditional Chinese paper cutting art. The shop interior is brightly lit, possibly indicating a festive or celebratory environment. The shop interior which has a glass windows lighting and festive decorations in the background. There are also red decorations inside the shop, which include posse lanterns or other decorations for a celebration. The main color in this image is red. We see that these decorations might be part of a festive celebration like Chinese New Year. This shop is also possibly catering to a Chinese speaking community.']",False
1bAWb1QSYNsW,English,False,,https://voca.ro/1bAWb1QSYNsW,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/the_reason_that_its_culture_persists_regardless_of_foreign_invasions-450-48.jpg,"["" In this image, I see 12 people in framed photos. The photos are all black and white. Also below each photo is some sort of caption. It appears to be English letters, but I'm not sure it's actually English. There also appears to be Chinese captions on top of the image. It's just like at the very bottom and very small letters. And all of these pictures are close up face shots of these people. At the bottom right are four white Chinese characters, but they're not part of a caption. It's more for the overall photo. And also there's a website www.tiania.cn slash and then some numbers. And most of the people are staring straight forward, but some of them are looking sideways.""]",False
13SLp1xyfpzL,Chinese,True,,https://voca.ro/13SLp1xyfpzL,"https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/food,_year-3197-92.jpg","["" I think this picture depicts, there are two people inside of this picture and there are two people observing a bottle of, what is that? A bottle of things? I think those people can be from the food administration, they are trying to observe the quality of the food, I guess. And those people are wearing costumes, costumes and they are wearing a mask. I don't know, yeah, also they are wearing a hat.""]",False
1ouBx9Qzr1I3,English,False,,https://voca.ro/1ouBx9Qzr1I3,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000088241.jpg,"[' This is an image of a dog next to a plush toy of a dog. The dog is black, white and brown. It is on top of a brown plush toy and they are both on brown wooden floors.']",False
13Y1qdfs2Civ,Chinese,False,,https://voca.ro/13Y1qdfs2Civ,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Tamil_images/5920593834271069432_0.jpg,['这个图片的正中间是一个品质品质旁边摆放着两杯子这三个容器里面装的都是一些粉色的液体但是中间品质的粉色液体颜色更深更接近鱼红色杯子里面的粉色液体颜色更浅这张图片很有可能中间的面妆是类似草莓果酱一样的液体然后旁边的杯子里面的液体是由草莓果酱制作而成的看起来是将草莓果酱倒进牛奶加入糖或糖酱或冰块出份进行搅拌而制成的奶溪也有可能更简单的方法是直接将草莓果酱放入牛奶就拌制成'],False
1icqUdSZHD4e,Nepali,False,NO,https://voca.ro/1icqUdSZHD4e,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910664278673539_0.jpg,[' ximaforce Education Promotefigure qoto ھا چھوراہ روالاً ھای پانیجی دھا میرے سا 4 ھای سا ھای 4 ھای روچی ٹھانٹھاناہ سا ھای سو بھیلے کسے لے چھو چھو پانی میٹر آلہ سا نوانے کسے چھو چھو ایتے بیر راکہ سا ھای طرف سو بھیلے کی خوزی رہ سا نھا ھای پوچھا ہڑی پوچھی چھو پانی کو کنار چھو سو دیکھیا تھا سانا جاہڑی رو سو دیکھا تھا تر سوکے کا کولر سو پوچھا ہڑا مجھے یا پوچھے دا مجھے اونی طرف ایچی پوکی بھیل مانس اخانے چھا راولہ'],True
1m1lTpxNfJqw,English,True,There are what look like Chinese characters in the photo and Chinese cultural lanterns,https://voca.ro/1m1lTpxNfJqw,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910684272121226_0.jpg,"["" This picture is of an archway on the left and right-hand side of the archway. There is writing that looks like in Chinese characters. The writing is in what looks like gold-colored text and it's on a red background. And in front of both columns of writing, there are two red lanterns, one on each side, that also have gold text on them and gold tassels hanging down. And over the very top middle part of the archway, there's some art there. It looks like some sort of like visual where I see some bamboo illustrated and I think some florals. And then there are three people in the photo. One person appears to be hanging something up. The other two are sort of looking at the person doing the hanging.""]",False
1iJLAsDie5X0,English,False,,https://voca.ro/1iJLAsDie5X0,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910664276152914_0.jpg,"["" Hello, Anne's. Thank you for listening. I see a wooden table with a metal pot in the center. The pot looks like a traditional Chinese hot pot. With a tall, cone-shaped section rising from the middle. Around it, there are several small plates and bowls containing sauces or condiments. One plate holds peanuts while others appear to have green sauce, red chili sauce, and pickled items. There's a bowl with a lead, a glass container, and a pair of chopsticks resting on a small dish. In the background, someone wearing a blue jacket with the word. S-P-O-R-T is seed, and on the left side of the frame, another person's hand is holding a tray. The lighting is worn, and the table's surface has a rich brown color. No prominent text is visible except for S-P-O-R-T on the jacket. The overall style is casual, suggesting a restaurant setting where people share a meal. It is possible that this is a typical hot pot dinner, given the arrangement of condiments and the central pot. One might infer that the diners are enjoying a communal dining experience, which is common in many Chinese eateries.""]",False
1mQNXZSi7GvW,Chinese,False,,https://voca.ro/1mQNXZSi7GvW,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Tamil_images/5920593844279777454_0.jpg,['画面的中间有一位男性长者他在户外然后向上接到边接到有门木质的门接到白色的专大专抢面中间有宗色的部分他在身后有三个女性卓装是最右方的是短袖加裙带着像练和耳环头发绑在后脑上中间的女性弄出的比较少左边有一个头巾他自己正前方他过着一个布置这种沙布面布式的头巾左边有流出尾巴就是尾镜的尾莫端有上面有两条蓝色的一系一粗的痕迹他的衣服是长袖就是层层包裹很多现在左边下面把衣服前叶和后面部分连接起来的绑绳他左手臂下锤右手像是举起或者插在腰间的一个'],False
1hmRxrU64C8l,English,True,Chinese characters,https://voca.ro/1hmRxrU64C8l,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941064273784889_0.jpg,"["" Here, see that it's just the door of a bus. It's very clean. There are texts on the door that says tap and pay. Convenient. Additionally, we also see, we see these two poles next to it that has both English and Chinese characters. It's a little hard to see. Tell what the Chinese character is specifically saying. But this is very clearly like a bus door. Right? It's taken, the image was taken inside of this bus, and it's just taken of this kind of this bus door. And on the text it states, I'm standing clear of doors. And outside of the bus, we see kind of trees, some sort of green.""]",False
1jqHBryd4bVT,Chinese,False,,https://voca.ro/1jqHBryd4bVT,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Bengali_images/5865687704273414792_0.jpg,['照片是一个男人的半身相是一个黑白照片照片中基本只有他一个人他穿着西装里面穿着陈衣年龄看起来大概50岁左右头发输者非常光节亮丽整个照片是黑改色的可以看到这个人站在一个室内背景是一个开着门然后有另外一个女性的背影因为照片是黑白色的不能判断具体的颜色但是他的陈衣跟西装应该是浅色的男人的表情有一些些的不高兴或者说可以说是有点颜素的表情所以把位位有点张开周着眉头双手能接受在一起放在他的肚子前面盯着这个镜头除此之外照片里面有任何的文字也没有更多的其他的物体很难判断是在什么样的低点或者是在什么样的情景之下有的这张照片'],False
128xxLx6nmwF,Chinese,False,,https://voca.ro/128xxLx6nmwF,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910684277574728_0.jpg,['然后这个画面当中是一个在50的场景然后我们可以看到有一个有两个人前后两个人组成的一个50下面有4个可以用来他们从上面跳来跳去的战装有看到没有看到文字然后这个所在的地方应该是在中国的某个农村的户外然后可以看到很多人称的散来观看50表演然后50的整个服装它选择的是一个黑底粉色点锤的服装然后里面表演的人会穿白色的梯曲这样它上半身被遮住的时候四条腿可以表演成50的腿背景其实是更像一个比较复古的建筑有一个门面是黑色的上面有些金色的装饰整个画面的色彩是很丰富的'],False
1o8N3q6hQNLH,English,False,,https://voca.ro/1o8N3q6hQNLH,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000040065.jpg,"["" This is a stack of six suitcases on top of a brown dark brown wooden table. All of the suitcase are a different shade of brown and appear to be made out of different materials. Some appear to be made out of orange sludder, leather, others brownish leather, other leather that is made to look similar to wood. There's one made out of cloth that's a yellowish brown color. The others are more cases that are more rigid and the bottom most one is a very dark rigid brown color that also looks like wood. Behind the suitcases is a melon with brown hair, a yellow blue plancher wearing jeans and in the background is a bunch of buildings and possibly a truck, a white truck that has some text on it but it's mostly blocked by the suitcases.""]",False
1avLgVOpJMss,English,False,,https://voca.ro/1avLgVOpJMss,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054279039833_0.jpg,"["" This is a image of a futuristic looking city. It looks futuristic because there is a very tall building that looks to be a perfect circle, cylindrical shape. But it really jumps out is the waterfront rooftop being these cascading arches off into the distance towards the city. These shapes are very dramatic and futuristic and especially because they are metal. It's just kind of jumps out and really jumps out. And underneath it looks to be a lot of people sitting on tables probably eating. There looks to be a buoy hanging off the side of the waterfront with the boat on the water. And it looks to be a sunny day with the clouds far in the horizon and the trees line the side of the river. And...""]",False
1bQRYf9G669w,Chinese,False,,https://voca.ro/1bQRYf9G669w,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910674271705429_0.jpg,['这样图片是一些彩代则派说了一些彩代这些彩代是挂在房子上挂在房子上一直鞋着挂在房子的一角一直到下面它这彩代五元六色的有很多很多条正在飘着这彩代的颜色有白色蓝色 黄色 绿色 红色相见的红色一共有这几种颜色五元六色它的背景是有山它有山然后还有明盈和蓝天并且这个彩代的到后面有一条小路从房子一直鞋着延伸到地面'],False
1aUzGkkrRO4V,English,False,,https://voca.ro/1aUzGkkrRO4V,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Korean_images/5865743584274454370_0.jpg,"[' The image at first glance is a tray of sliced meat, potentially some sort of roast duck or roast pork. The meat is arranged in two columns sliced up with a thickness of maybe half an inch or a quarter or an inch. The meat is on a white tray and is on top of a beige table or background of some sort. The meat looks like there are some black specks of pepper on it and the skin of the meat is very shiny. The main focus of this picture is the meat is the center of the photo and is taking up most of the image.']",False
1ocCT4crSBYp,Chinese,False,,https://voca.ro/1ocCT4crSBYp,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054279620760_0.jpg,['从这张图片中我们可以看到这是一个地铁的车站或者说是轨道的车站然后拍摄地银该是棒玩时就我们可以从外面的天气看到同时这个地铁的站也是一个露天的地铁站但是这个地铁的站牌我们可以看到有非常多的广告和非常比较清晰的标语但我不知道这个地铁站是在哪里我能唯一看到的是它的广告与当中因为像素的像素的原因非常自己非常难以辨认唯一能辨认的是英语的support and hour还有一个tier还有有一次又可能是volunteer所以在这个单词当中无法非常有效的辨别出这个广告的一个内容但是从图片当中我们可以看到在地面的画线中它有非常清晰的一个乘客的上战进出战的一个秩序的一个通道绿色的箭头表示的是乘客向外走出红色的箭头表示向内容所以这就是一个地铁车站我并不能判断出其他信息从这样照片中看到'],False
180YcBiplX7d,English,True,western european wedding traditions,https://voca.ro/180YcBiplX7d,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/wedding-955-78.jpg,"["" Okay, so we're going to go on to a white dress and holding it with the blue and the blue and the blue. Going beyond just the primary details and here's just a wedding dress, here's to have a sad or principal face, she has flowers in her hair, she has a ring though noticeably not on the wedding ring, so far as I'm on whatever the fingers you wear you're engaged in, she's wearing a diamond necklace, certain earrings and general wear you're very, very luxurious. The background tends to be a mixture of mist and garlands of flowers, the flowers be white. I don't think she's happy though, this is the view right behind her head a light though, which is interesting, and other than that, we're all very beautiful.""]",False
1gDT9FdONrCs,English,False,,https://voca.ro/1gDT9FdONrCs,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/festival_of_lanterns-371-30.jpg,"[' This image shows a group of lit lanterns in various different colors, red, white, blue, green, yellow, etc. Hanging in a haphazard pattern, they are not in clear and distinct lines. Although they are in general layers, the placement of lantern is quite haphazard. All lanterns appear to be created out of some sort of metal or plastic, bendable material. There is no text in the image, although they do appear to be illustrations on several of the lanterns. Settle details include the little candlelight and ring of light created by each lantern. The style appears to be very rustic and nostalgic with the many lanterns inducing the stulge among viewers of the image. Colors are very bright, saturated and varied throughout the different sections of the image.']",False
1lXlQq2kQ9z3,English,False,,https://voca.ro/1lXlQq2kQ9z3,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000094984.jpg,"["" Once again, we have a image of a quite colorful kitchen. The cupboards and the storage units are this sort of teal color. In the middle of the kitchen, we have a red lamp, salmon color, black lamp hanging down. You can also make out a white fridge. A white, I don't know what's called, but it's like the chairs that you have to hotly sit on in order for them to eat. You can also see a maple kitchen countertop that becomes a table. On that kitchen countertop, you see a loaf of bread, some glasses and some cups. As well as you can make out some fruit, like a basket of oranges. There's also a window that is providing light to a plant that is situated next to the window.""]",False
1kRRpTCRqKBd,English,True,,https://voca.ro/1kRRpTCRqKBd,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/the_views_of_traditional_chinese_medical_science-142-06.jpg,"["" This is a photo of what looks like an advertisement. There's Chinese characters or what I believe be Chinese characters. Kind of let it throughout with 10% in the middle of the screen. There's a mannequin to the right with almost like black circles all over the mannequin. There's kind of a faded background. In the top left corner, there's what seems like Chinese characters. And then the website address www.yc-tp.com. There's a phone number in the bottom right corner, 0, 2, 5, 5, 8, 8, 5, 5, 8. In the of the Chinese characters, there's two in red, kind of in the bottom left corner that are prominent as well as two at the top. There's the top of the kind of large lettering. There's four characters and three characters in exclamation port in the question mark.""]",False
1oToBpRIeDtz,Chinese,False,,https://voca.ro/1oToBpRIeDtz,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/wedding-955-67.jpg,['第一眼看上去就是一張《結婚現場》的《結婚典禮》的照片我們可以看到照片上有很多的人其中比較遠的注目是對於圖片中間的新朗新和在他們中間的眾婚人在其餘的地方則有很多也有很多的人像是來慶祝他們結婚的親朋好友在這張照片上的信仰穿著婚紗新朗穿著禮服其他人也都穿著我很得體驗在背景上我們可以看到這是在一個沙灘海邊舉行的是外的 戶外的婚禮整體比較簡單在圖片的下方有一行小字上面寫著KIMS Studio.com所以這有可能是一張樣所以這有可能是一張樣品設影公司設影公司做出來的樣品用來用來吸引更多的人來照結婚照'],False
1hrUmxKzH0rh,Hindi,True,"Yes, it is during an important Indian and regional festival.",https://voca.ro/1hrUmxKzH0rh,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Hindi_images/5920593604274962413_0.jpg,[' یہ چترے میں ما دورگا کی پرٹیما ہے اور یہ بنگالی جو لوگ ہوتے بھارت کے ان کے ویشش جہوہر کے سمیکہ لگرہے جسے دورگا پوچھا کہا جاتا ہے اس میں بیچ میں جو دورگا ماکی پرٹیما ہے اس میں آٹ دس اون کے ہاتھ ہے پاچھ اس طرف اور پاچھ اسی طرف جس میں بیچ طری طریکے شسٹر دھارن کے وی ہے جو انہوں نے کسی راکشس کو سنگھار کرنے کے لئے کیا تھا نیچے اس راکشس کی بھی پرٹیما ہے جو ما دورگا ہے اس میں ان کو اس طبار کی سمیک ان کی پرٹیما بناء کے بہت سوصجت کیا جاتا ہے فول ملاوں گھنوں سے اور پوچھاری صام نے اسی طریماک کے صام نے پوچھاری بھی ہے جو پوچھا دے بھی ماکوں پوچھا کر رہے اور ایسا لگرے ہیں کہ اس کے بعد اور بھی لوگ کھڑ ہے جو اس پوچھا کو ہوتے ہوئے دیکھ رہے یہ پیچھا جو اس کا اور بگرون ہے بگڑروب ہے وہ بھی بہت سندر ہے جس میں بہت نکاشی ہے اور بہت سندر گریٹیو اس میں کام کیاوہ ہے'],False
1hQe50PAAmCj,Chinese,False,,https://voca.ro/1hQe50PAAmCj,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941064274532434_0.jpg,['這是新加坡標誌性景點與尾施工園的照片畫面中心是噴泉狀的玉瑞是雕像背景是平海灣地區的現在高樓建築局包括著名的冰海藝術中心一座玉瑞是雕像一座冰海藝術中心都做沫天大樓群多個人一座橋樑從於是口中噴善而出的噴水途中沒有明顯的文字信息玉瑞是雕像尾左側噴水相又延伸冰海藝術中心位於中央背景遊客分布在玉瑞是前方的觀景區玉瑞是雕像的石頭細節清晰玉玲狀尾部呈現新加坡海洋文化沫天大樓反映了新加坡作為國際金融中心的繁榮現代化形象情老的天空有著些許白玉因水域平靜倒嬰著高樓和天空新加坡標誌性建入環繞強調城市的現代化景觀'],False
1edZ1OLkg0b5,English,True,The words 'Singapore Airlines' suggest that this image is related to Singapore.,https://voca.ro/1edZ1OLkg0b5,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054272262238_0.jpg,"["" organis. yang kami asingapah airline plain. There are several subtel details that are noticeable. There are various windows on the plane itself. And there is a Singapore Airlines logo located at the real wing of the plane. There are several small wheels located on the bottom of the plane itself. And in the background, where it should be some very beautiful white clubs. The sky in color is interesting even the fact that the sky is dark green color with the plain green white nicely contrasted and you can see it. There is a... We forgot to contact your information. I'm just aware that this is a location within the sky itself. And perhaps I could actually draw, yes, that this plane is actually in the middle of flying to its destination.""]",False
18NRttMsrYth,Chinese,False,,https://voca.ro/18NRttMsrYth,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000013904.jpg,['好 这个照片有六个照片所以都是一样的人但是是这个人在打Tannins 然后不同的时间的照片所以第一个是他在红色地上然后绿色的墙打一个Tanninsport然后第二个还有两个人一个人是往右边走然后他穿着一个黑色然后白色的裤子然后有另外一个人就是第一个照片的人然后这个人是一个白男的大概40多岁然后他是往左边看有一点往下看穿着白色衣然后蓝色的下衣然后他的鞋是绿色的而且他华姿是白色的然后第三个照片也是他在打Tannins然后第一456个都也是他但是第四个和六个是另外一个人就是穿着黑衣服的另外一个人在第二个照片'],False
1oDKUjnqYsVx,English,False,,https://voca.ro/1oDKUjnqYsVx,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910664278282172_0.jpg,"["" In the picture, there is a figure statue who is bolded and with his face expression is blurred. The statue is wearing a traditional Chinese clothes with his only left hand and right hand is missing somehow. Under the statue, there is a big red stone with traditional Chinese character, Zhang Xueling. The figure statue is Zhang Xueling, which is really famous in China. It also indicates its duration from birth to the death, which is 2001 to 2001. We can infer that it is probably a Zhang Xueling's memorial hall. Behind the background, there is a wall with letters of... In every letter, there is a whole square hall. From the floor, we can see it is made of marble, very clean. It indicates it always was cleaned by someone. And at the ceiling, there is a camera on the top, which you can record everything abnormal. And this statue...""]",False
1mEm82VisSmo,Hindi,True,It is one of main sport of southern India.,https://voca.ro/1mEm82VisSmo,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Hindi_images/5920593594274139379_0.jpg,"[' Jhatra Daksin Bharat, jhatra balo ko bali sand ko, unki ek tereki spardha hoti aj, jhatra mo sand ko kula chodtay aj, aur kai lo mo sand ko pakadne ki ko shish kirtay aj. Isse uz sand ke bal ka pata pata hai, aur jho sand iskhael me prati ho gita me jitta hai, wo fur dhussri gayao ke saat uske kai baat shro kiliye uska kras karaya jaat hai. Isse ye spardha kme pise, kai naav yuva log usme hissa le te hai, aur isme, ono ne narang ki rangke shirt aur kali rang ki pant penuwe hai. Ye apeche ho ek bada poster bhi laga waay, jispe laal rangka wo hai aur uspe safe dhrang se likhava hai. Ye kheel me kai baar asa lakta hai ki, jaise bhaat shavir ko haani bhi ho sikta hai, isle ye bhaat dhahanakni ki zervat ho tiyay, kio ki kailo girtay hai aur onko sand sing se marta bhi hai. Le kkin ye bhaat bharat ka daksyun bharat ka ek mukhyus pardao mi se hai.']",False
14KtCTKEcfdb,English,True,The decorations pertain to the Chinese cultural decorations.,https://voca.ro/14KtCTKEcfdb,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/festival_of_lanterns-371-67.jpg,"["" At first glance, the image appears to be an ad for a particular Chinese product. The objects in the image, we have a bowl containing some kind of food, and on the sides we have animations of two children. We also have some very Chinese looking decorations where we have lanterns and flowers on the top. So the children, some subtle details are noticeable, is perhaps the stars in the background and the housing. The style and colour of the image, it's very bright with a lot of red, green and yellow. At the centre we have a spoon right above the bowl, showcasing the food. On the top left we have an image of the flowers, which are white in colour, and the two children are standing right next to the bowl, smiling.""]",False
19zK0YxR77MH,Russian,False,,https://voca.ro/19zK0YxR77MH,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000011361.jpg,"[' Тут мы смотрим на фотографию зимы. Тут интересно, тут желтая пласа. Как будто это рядом с поездом, но из-за знака на земле красной круглой, где в центре белая и там велосипед. И тут это похоже на surfboard. Для воды, почему я бы на эти вещи не понятно, велосипед, это буквально венный. Вокруга этого знака есть зеленый бодюр, и там кроме этого какие-то серые плитки. Видно, что что-то должно быть написано. Дверху и слело в этой фотографии, но мы только видел маленькую часть слова. Возможно, это место везде наостоять с большими такими успевными. И далее, чтобы попасть на поезд специальный угодно для этого. Но кроме этого мы ничего не знаем про то, что происходит.']",False
