id,language,culturally_distinct,cultural_distinction_explanation,vocaroo_link,image_link,transcription,selected_other_languages,translation
14aCtxq2jvcB,Chinese,False,nan,https://voca.ro/14aCtxq2jvcB,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/wedding-955-14.jpg,战畅片里好像是一个男的在为一个女的求婚看着非常漂亮的景色后面有个蓝天大海更还有一束花这个女的穿着是婚纱白色的男的也一身穿着都是白色的白色的西装白色的裤子白色的鞋他手里拿着一份花献给这个女的这个女的穿着是婚纱然后他们站在一个台上在一个平台上背后呢这个很大落地窗窗外有蓝天白云还有应该是大海沙滩什么样的东西反而是应该一个是个结婚的地方下面呢自己也是英文的Jimmy's Wedding这一份是这个男主角叫Jimmy他的求婚日反正这个图片很好的代表这两个人的婚礼的第一天他们的结婚然后又上次上去还有一束太阳光照起来蒙对这个与世殿的하기开,False,"In the video, it seems that a man is proposing to a woman while looking at a very beautiful view, with a blue sky and ocean in the background, and a bouquet of flowers. The woman is wearing a white wedding dress, and the man is dressed entirely in white as well: a white suit, white pants, and white shoes. He is holding a bouquet of flowers to present to the woman, who is in her wedding dress. They are standing on a platform, and behind them is a large floor-to-ceiling window showing blue skies, white clouds, and what appears to be an ocean beach. It seems to be a wedding location, and the scene is labeled in English as ""Jimmy's Wedding."" The male lead is named Jimmy, and this is his proposal day. This image beautifully represents the first day of their wedding, with sunlight shining down on the couple, creating a romantic atmosphere."
1c0tJZBVeHhf,Korean,False,nan,https://voca.ro/1c0tJZBVeHhf,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000039770.jpg, 이 이미지는 어둑한 부엌의 한 구석을 담고 있는 것처럼 보입니다. 은은한 조명 아래 검은색 소시나 주전자 같은 조리용 그릇이 가스레인지 위에 얹혀있고 옆에는 작은 냄비 뚜껑이 놓여있습니다. 왼쪽에는 나무 주걱이나 국자 그리고 조리 도구를 담은 금속 용기가 있고 그 옆에는 나이프 블록 같은 것으로 보이는 나무 상자가 희미하게 드러납니다. 벽면에는 갈색톤의 타일이 배열되어 있으며 일부는 다이아몬드 형태로 배치되어 있어 단순한 주방 벽에 약간의 장식적 요소를 더해줍니다. 빛의 양이 적어 주변 물체들의 형태와 질감이 뚜렷하게 잡히지 않고 오히려 윤곽선만 희미하게 드러나 신비로운 분위기를 자아냅니다. 이러한 조명 아래에서는 조용한 밤시간 가족들이 잠든 후 혼자 요리를 하거나 조용히 차를 끓이는 순간을 상상해볼 수도 있습니다. 전반적으로 이 사진은 밝고 현대적인 주방과는 다른 아늑하고 정적이며 시간이 천천히 흐르는 듯한 부드러운 감성을 전달하고 있습니다.\,False,"This image seems to capture a corner of a dim kitchen. Under soft lighting, black cooking utensils like sausage or a kettle rest on the gas stove, and next to them lies a small pot lid. On the left, there is a metal container holding a wooden spatula or ladle, and beside it, a wooden box resembling a knife block is faintly visible. The wall is lined with brown-toned tiles, some arranged in a diamond pattern, adding a bit of decorative element to the simple kitchen wall. The low light makes the shapes and textures of the surrounding objects not distinctly defined, instead revealing only faint outlines, creating a mysterious atmosphere. Under this lighting, one can imagine the quiet moment of cooking alone or quietly boiling water for tea after family members have gone to bed during a calm night. Overall, this photo conveys a soft sensibility of coziness, tranquility, and a feeling of time flowing slowly, in contrast to bright and modern kitchens."
15k36DXFJAiV,Korean,False,nan,https://voca.ro/15k36DXFJAiV,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Korean_images/during_the_ceremony-3773-12.jpg, 해당 이미지는 두 남성이 상을 주고받는 모습을 공식적으로 기록한 이미지입니다. 사진 속에는 두 명의 나이 든 남성이 있습니다. 한 명의 남성은 큰 말 모양의 트로피를 들고 있으며 다른 남성은 상장을 들고 있습니다. 상장 속에는 한국말산업중앙회라고 적혀 있으며 상장의 다른 페이지에는 팔마상증이라고 적혀 있습니다. 두 남성은 서로 마주보는 상태이며 서로 양옆에 위치하고 있습니다. 배경에는 해당 이벤트를 기념하는 포스터가 걸려 있습니다. 두 남성은 모두 남색깔 양복을 입고 있으며 한 명의 남성은 양복 위에 분홍색깔 띠를 두르고 있습니다.\,False,"The image depicts two men officially exchanging awards. In the photo, there are two elderly men. One man is holding a large trophy shaped like a horse, while the other is holding a certificate. The certificate has ""Korea Language Industry Association"" written on it, and another page of the certificate reads ""Palma Award."" The two men are facing each other and are positioned on either side. In the background, there is a poster commemorating the event. Both men are wearing dark blue suits, and one man has a pink sash draped over his suit."
1auyuQojs8hv,Bengali,False,nan,https://voca.ro/1auyuQojs8hv,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Bengali_images/5865687714279255456_0.jpg, এই ছোবিটা হয়াক্টা ফুলের ছোবি এই ছোবিটা বাইর কোথাও তলা কারণ পিছনে আকাস দাখা জাছে আরানে গাচ দাখা ছে চার পাজটে এই ফুল্ এই এই এই এই আকটু গলুমি টাইপের কনো মানে পেশি শুডুডু আলো এডকম কিছো নিয়াই এবং ফুল্টা মটামটি মাজখানে দিকে এবং ছোবিটার প ডান দিকে হোছে আনে কম খনো পাতা তুইখানে হাতো ভিশি হাতো গাচ নিয়াজাস্ট মিলি আকাশ\,False,"This is a picture of a flower. The image shows the sky behind it, and there’s a tree visible in the background. The flower has a somewhat gloomy type of appearance, with a lot of bright light around it. The flower is relatively centered in the image, and to the right of the flower, there are some leaves. There’s also a glimpse of more trees and the sky in the background."
1hGtnUoJXuL9,English,True,nan,https://voca.ro/1hGtnUoJXuL9,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941044272893050_0.jpg," This is a signboard of food selling braced beef penis and beef hofan dry or comes in soup because of hofan is basically rice noodles, flat rice noodles. This is likely a signboard in Singapore and on top, although the words are not obvious, it's most likely Jiu Chiat, a store in Jiu Chiat or it came from Jiu Chiat. The braced beef penis, although it's written in English and Chinese letters on top, below the braced beef penis label, there is a price that is $10. On the right, beef hofan dry or soup, meaning whether the hofan is in soup or not. If it's not, it's in a sauce, rice sauce. It costs $5 or $7, most likely the size of the dish itself. And on top of that, there's also Chinese letters that say, Niu Rou He Fen, Gan Ho Zhe Tang.",False," This is a signboard of food selling braced beef penis and beef hofan dry or comes in soup because of hofan is basically rice noodles, flat rice noodles. This is likely a signboard in Singapore and on top, although the words are not obvious, it's most likely Jiu Chiat, a store in Jiu Chiat or it came from Jiu Chiat. The braced beef penis, although it's written in English and Chinese letters on top, below the braced beef penis label, there is a price that is $10. On the right, beef hofan dry or soup, meaning whether the hofan is in soup or not. If it's not, it's in a sauce, rice sauce. It costs $5 or $7, most likely the size of the dish itself. And on top of that, there's also Chinese letters that say, Niu Rou He Fen, Gan Ho Zhe Tang."
1j6tdRsnmdpK,English,False,nan,https://voca.ro/1j6tdRsnmdpK,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941064277477228_0.jpg," Hello and thank you for listening. I see a street scene with a tall building at the center. The building features large vertical Chinese characters on a yellow background, and near the top is a green section. On each side of the street, there are rows of shophouses in various colors, including pink and white. Decorative lights hang above the road, and the sky appears overcast. There are people walking in some vehicles, including a truck on the right. The mix of Chinese and English signs suggest some multicultural area, possibly a popular shopping or tourist spot. It seems like late afternoon or early evening, based on the sky. One might guess this is a Chinatown district or a similar location. Given the traditional shophouse, architecture, and the prominent Chinese signage. Overall, the image shows an active urban street with both modern and classic elements. One might guess. So, this is\",False," Hello and thank you for listening. I see a street scene with a tall building at the center. The building features large vertical Chinese characters on a yellow background, and near the top is a green section. On each side of the street, there are rows of shophouses in various colors, including pink and white. Decorative lights hang above the road, and the sky appears overcast. There are people walking in some vehicles, including a truck on the right. The mix of Chinese and English signs suggest some multicultural area, possibly a popular shopping or tourist spot. It seems like late afternoon or early evening, based on the sky. One might guess this is a Chinatown district or a similar location. Given the traditional shophouse, architecture, and the prominent Chinese signage. Overall, the image shows an active urban street with both modern and classic elements. One might guess. So, this is\"
1nRmmo4iBz0U,Chinese,True,street hockey,https://voca.ro/1nRmmo4iBz0U,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Tamil_images/5920593844276445399_0.jpg,"这几个,这个画面呢,画的是有四个小朋友或者是初中生这样的一些男孩,然后在打这个street hockey,不知道中文怎么说。然后他们的脸是被马赛克掉,可能保护他的隐私,看到呢,左边的这个男孩是着装是短袖,然后是绿色的上衣,右边这个男孩好像是穿的是长袖,然后是一个偏蓝色的一个上衣,他们穿的都是短裤,并且配上的是长筒的那个袜子。左边男孩穿的是红色和白色相间的袜子,右边男孩穿的是以橙色为主蓝色点缀的袜子。然后他们都手持着这个球杆,左边男孩的球杆是以黑色为主,右边男孩的球杆是以橙色和蓝色为主,来就是击打这个球。他们的后面还有两个男孩穿绿色的衣服,那可能是跟左边男孩是一个队伍的,就是也在关注着他们怎么去争夺这个球。然后从这个背景来看,这个地面是一个比较光的一个草地,草不是很多,主要是感觉以黄色的那个土为主。从背景来看呢,这个天是比较的黑的,并且路灯已经点上了,所以呢,猜测打球的时间呢,应该是在晚上这么一个时候。再往后面看会有一些树,推测可能是在公园附近这么一个场地进行的这个运动。\",False,"This scene depicts four children or middle school boys playing street hockey, though I'm not sure how to say that in Chinese. Their faces are blurred, possibly to protect their privacy. On the left, the boy is dressed in short sleeves and a green shirt, while the boy on the right seems to be wearing long sleeves and a blue-toned shirt. They are both wearing shorts and paired with knee-high socks. The left boy has red and white striped socks, and the right boy wears primarily orange socks with blue accents. They are both holding hockey sticks; the left boy has a black stick, and the right boy has one that is orange and blue, used to hit the puck. Behind them, there are two other boys in green clothing, likely on the same team as the boy on the left, who are also watching how they contest for the puck. The background shows a bright grassy surface with not much grass, primarily yellowish soil. The sky looks quite dark, and the streetlights are already on, suggesting that the game is being played in the evening. Further back, there are some trees, indicating that this sport is taking place in an area near a park."
1i32rUl8xKbg,English,True,It uses distinctly Chinese writing and figures.,https://voca.ro/1i32rUl8xKbg,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910684273149405_0.jpg," The photo appears to be that of two painted figures on a black door. At the top of the door, there is some text that reads, Ang Chun Association. There is black around the entire framing and in the background. Along either side are several Chinese characters. There are seven Chinese characters on either side. At the base, on both the left and the right, I see two stone figures. On the door itself, there are two figures of men with long black beards and mustaches. The man on the left has darker skin and the man on the right has lighter skin. The man on the left is wearing green clothing with a black and white belt. He's also wearing a pointed shaped hat that is black, green, and red. It also looks like he's wearing armor and a helmet with some green robes underneath. He has a gold colored staff. And at the bottom, he has two gold colored armored shin guards that are gold and red. The figure on the right is wearing a similar outfit. However, it is gold colored instead of green. And the figure on the right has a green staff as well.",False," The photo appears to be that of two painted figures on a black door. At the top of the door, there is some text that reads, Ang Chun Association. There is black around the entire framing and in the background. Along either side are several Chinese characters. There are seven Chinese characters on either side. At the base, on both the left and the right, I see two stone figures. On the door itself, there are two figures of men with long black beards and mustaches. The man on the left has darker skin and the man on the right has lighter skin. The man on the left is wearing green clothing with a black and white belt. He's also wearing a pointed shaped hat that is black, green, and red. It also looks like he's wearing armor and a helmet with some green robes underneath. He has a gold colored staff. And at the bottom, he has two gold colored armored shin guards that are gold and red. The figure on the right is wearing a similar outfit. However, it is gold colored instead of green. And the figure on the right has a green staff as well."
1chEwXS8TTZp,English,True,nan,https://voca.ro/1chEwXS8TTZp,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Korean_images/5865743584279743190_0.jpg," This is an image taken overlooking a body of water with some kind of architectural feature overhanging the water on a walkway surrounding it. You can see the reflection of this in the water. This is sort of taken across the water. You can see this architectural building, some kind of Asian design, if I had to guess, East Asian design, with a flared roof, like a tealish roof. And there's a lot of columns that are a pinkish color. There's a brick wall up against the water with some greenery along it and lights beaming into the wall. It's made out of brick, like a lightish beige brick. In the background, there's some street lights all the way in the distance on the right side. There's also another similar building to the one in the foreground all the way in the background on the right. There's also a lot of trees. In the upper half of the image, the only thing you can see is the moon, a full moon sticking out very bright. There's a lot of people around this building overhanging it, looking at the water.",False," This is an image taken overlooking a body of water with some kind of architectural feature overhanging the water on a walkway surrounding it. You can see the reflection of this in the water. This is sort of taken across the water. You can see this architectural building, some kind of Asian design, if I had to guess, East Asian design, with a flared roof, like a tealish roof. And there's a lot of columns that are a pinkish color. There's a brick wall up against the water with some greenery along it and lights beaming into the wall. It's made out of brick, like a lightish beige brick. In the background, there's some street lights all the way in the distance on the right side. There's also another similar building to the one in the foreground all the way in the background on the right. There's also a lot of trees. In the upper half of the image, the only thing you can see is the moon, a full moon sticking out very bright. There's a lot of people around this building overhanging it, looking at the water."
14qdGfcR7jCe,Chinese,False,nan,https://voca.ro/14qdGfcR7jCe,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910684276079144_0.jpg,这是一张体育用品存放处的照片主要展现了一排红色胶面的木质球拍上方放着一个白色塑料篮子里面装有多个黄色乒乓球光影效果增强了画面的层次感多支球拍整齐排放一个塑料篮子多个乒乓球背景右上角有文件标签和收纳盒可能是体育馆或学校器材的一部分球拍上有品牌或型号标识右上角的文件或标签可能有标注器材的用途或归属球拍整齐摆放在底部手柄朝外方便取用塑料篮子放置在球拍上方形成层次感阳光从左侧照射进来形成了画面的对比度球拍的红色胶面较新没有明显的磨损乒乓球的表面光滑排列整齐说明存放时经过整理光影落在球拍手柄上形成深浅不易的对比塑料篮子为常见的轻便型收纳工具可能用于存放体育器材背景较为昏暗可能是一个室内存放区光线从左侧进入你说有ない好什么 Terra误会左侧手地方 Bowser\,False,"This is a photo of a sports equipment storage area that mainly shows a row of wooden paddles with red rubber surfaces. Above them is a white plastic basket containing multiple yellow table tennis balls. The play of light and shadow enhances the sense of depth in the image. Multiple paddles are neatly arranged, and the plastic basket holds several table tennis balls. In the upper right corner, there are file labels and a storage box, possibly part of the equipment in a gym or school. The paddles have brand or model markings, and the documents or labels in the upper right corner may indicate the purpose or ownership of the equipment. The paddles are neatly arranged with the handles facing outward for easy access. The plastic basket is positioned above the paddles, creating a sense of layering. Sunlight shines in from the left, creating contrast in the image. The red rubber surface of the paddles appears relatively new, with no obvious wear. The surface of the table tennis balls is smooth and arranged neatly, indicating they were organized during storage. Light and shadow fall on the paddle handles, creating a subtle contrast. The plastic basket is a common lightweight storage tool, likely used for storing sports equipment. The background is relatively dim, suggesting it is an indoor storage area with light coming in from the left."
12P6wBh1wwX8,English,False,nan,https://voca.ro/12P6wBh1wwX8,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/wedding_banquet_guests-731-39.jpg, so this picture is a little bit hard to see but because the lighting is dim but it's inside a building um a room and it kind of looks like they are setting up something or getting ready to set up um the floor is dark and reflective and then the left side there is a wall with a graphic on it and the ceiling is a very typical ceiling you can see all of the wires running through it's sort of a beige color and the wall at the back side is dark wooden with um a light blue wall next to it and then in the left bottom corner there's a yellow luggage and then in the right corner there's a black and there's a table with black tablecloth over it and then two chairs and then there are multiple people setting up something on the table with cardboard boxes both on the floor and on the table and then the two people appear to be women because one of them has long brown hair and the other has a brown hair medium length brown hair and a ponytail and she has a dark blue shirt you,False, so this picture is a little bit hard to see but because the lighting is dim but it's inside a building um a room and it kind of looks like they are setting up something or getting ready to set up um the floor is dark and reflective and then the left side there is a wall with a graphic on it and the ceiling is a very typical ceiling you can see all of the wires running through it's sort of a beige color and the wall at the back side is dark wooden with um a light blue wall next to it and then in the left bottom corner there's a yellow luggage and then in the right corner there's a black and there's a table with black tablecloth over it and then two chairs and then there are multiple people setting up something on the table with cardboard boxes both on the floor and on the table and then the two people appear to be women because one of them has long brown hair and the other has a brown hair medium length brown hair and a ponytail and she has a dark blue shirt you
168SP0Wx0CaU,English,False,nan,https://voca.ro/168SP0Wx0CaU,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/the_award_ceremony_of_the_fourth_hot_song_king-2434-62.jpg," This appears to be a poster or an advertisement for a Chinese music festival. There's Chinese text, but there's also English text reading Music King, which is probably the name of the festival. There are also a lot of pictures of presumably famous or well-known artists, celebrities, singers contained in the picture. There's also a lot more dates and numbers in the bottom of the poster, probably containing the date or important dates to know for this specific event. I would say the main colors used are gold and black.",False," This appears to be a poster or an advertisement for a Chinese music festival. There's Chinese text, but there's also English text reading Music King, which is probably the name of the festival. There are also a lot of pictures of presumably famous or well-known artists, celebrities, singers contained in the picture. There's also a lot more dates and numbers in the bottom of the poster, probably containing the date or important dates to know for this specific event. I would say the main colors used are gold and black."
1ig9M9LnhkT0,Chinese,False,nan,https://voca.ro/1ig9M9LnhkT0,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Hindi_images/5920593604279863983_0.jpg,"这张图片展示的是某种食物,这个食物被放在一个金色的盘子里,看起来是某一种油炸的饺子,或者包子,或者馅饼。这个食物的形状是圆形的,看起来里面是有馅料的,外面是小麦制成的饼皮,包裹着这种馅料被放进油里炸。看起来它并不是为了食客提供的食物,它被放在桌子上,旁边有煮台和杯子,更像是在进行某种供奉,而这种食品也被当作了此次供奉的食物之一。在照片的最后面盘腿坐着的可能就是被供奉的神像或者佛像。\",False,"This image showcases a type of food placed on a golden plate that appears to be some sort of fried dumpling, bun, or pie. The shape of the food is round, and it seems to have filling inside, while the outer layer is made from wheat dough that wraps around this filling and is then fried in oil. It doesn’t seem to be food intended for diners; rather, it is placed on a table beside a cooking station and cups, suggesting that it is part of some kind of offering. This food has also been designated as one of the offerings in that ritual. In the background of the photo, there is possibly a statue of a deity or a Buddha sitting cross-legged, which may be the object of the offering."
1ebO4TQllNPP,Chinese,False,nan,https://voca.ro/1ebO4TQllNPP,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000011361.jpg,这张照片第一眼看上去是一个地铁或者类似东西的地面地面呢没有什么特别的但是主体就是一个地面的贴纸或者喷上去的绘画吧这个绘画是贴着黄色的盲人盲道而喷绘的它是一个半圆形半圆形的绿色填充的这么一个区域然后中间呢有一个红色的圆圈红色圆圈中心呢是白色的底上面画着两样东西上面的这一样像是一个椭圆形的不知道是什么有点像一个冲浪板一样的东西然后下方呢是一个自行车的简笔画然后其他的地面都是灰色的看上去很冰冷的地面有一点像是地铁或者之类附近的表达自行车可以通过的意思\,False,"At first glance, this photo appears to depict a subway or a similar type of ground surface, which doesn't seem particularly special. However, the main subject is a sticker or spray-painted drawing on the ground. This drawing is placed alongside a yellow tactile guide path for visually impaired individuals; it features a semi-circular area filled with green. In the center, there is a red circle, and inside the red circle, on a white background, there are two images. The one on top resembles an oval shape that is somewhat like a surfboard, while the one below is a simple line drawing of a bicycle. The rest of the ground is gray, giving it a cold appearance, resembling the flooring near subways or similar locations, conveying the idea that bicycles can pass through."
1kX9XkKGV3JK,Chinese,False,nan,https://voca.ro/1kX9XkKGV3JK,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/kate_culture-454-81.jpg,这张图片里面呢是一个很多很多的花像在一个花店图片里有一个穿粉紫色衣服的一个女人手里拿了一朵花看起来带着笑容图片里面有很多很多的花大概可能至少有五十几只白色的花二十几只黄色的花二十只红色的花大概是这样的一个情况背景里面还有一些这看起来非常非常这个比较老婆的一些楼图片里面有文字但是呢基本上的图片是一个很花的一个色调非常非常的花因为有很多不同颜色的花毕竟这个女人穿的衣服呢也看起来颜色很多有红色有黑色有粉色有紫色有黑色大概就是这样的一个情况那么大概就是这样的情况比较需要注意的话就是图片左下角有一个牌子那牌子上的字我看不清楚他们写的是什么反正正确实点就是一个非常欢乐的一张图片大概就是这样的一个情况对那么凌rence好好我也说写真的\,False,"In this image, there are many flowers, as if in a flower shop. There is a woman wearing a pink and purple outfit holding a flower, looking cheerful. The image contains a large quantity of flowers, probably at least over fifty white flowers, over twenty yellow flowers, and around twenty red flowers. The background features some buildings that appear quite lovely. Although the image has text, the main focus is on the vibrant colors of the flowers, which indeed create a very colorful ambiance. The woman's outfit also has many colors, including red, black, pink, and purple. One detail to note is that in the lower left corner of the image, there is a sign with text that I can't quite make out. Overall, the image conveys a very joyful sentiment. That's roughly the situation described."
12k2FgDKUuCh,Telugu,False,nan,https://voca.ro/12k2FgDKUuCh,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000066822.jpg, వాఓ పిశరు లా ఉరం కూసి నం వాం పిస్టిం బిశ్త ఉం ద్టి గూసి ఉం ద్టిం వా వాం చిన ట్టివి ద్టిం ఉం ద్ న్టిం వాం త్టి ఉం వాం న్ వాంద� పింటింగ్స్కంపిస్ దాన పకకనీ గోటిం దాన పక్కన్ ని గోటిం గోన్న ఇ లాంప్ కుడా ఉంది ఇదం చిన ప్లెంట్ కుడా ఉంది ఏరి ఒకా తేబుల మే దా\,True,"Wow, the atmosphere is really nice here. We have a big event happening, and there's a lot to see around. There are some wonderful paintings displayed, and there's a nice lamp here too. This area has a cozy feeling, just like a little planet. There’s even a table with some cool decorations on it."
1e4ZqIRC29fl,English,False,nan,https://voca.ro/1e4ZqIRC29fl,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941044275877413_0.jpg," Alright, so here we have what looks to be a park entryway. There is a sign that says no, has a tiny ball looking object on it. There are also two plants on the side of the entryway, the roof is shaped in a sort of accent-looking shape. Through the entryway you can see a car, some trees, as well as several yellow and black road markers. In terms of the actual entryway, there is some lights on the side, left and right. There is also a brick road right after the entryway, going all the way to the edge of the street, right where the first car, which is kind of silvery and gray, where the car just parts sitting there.\",False," Alright, so here we have what looks to be a park entryway. There is a sign that says no, has a tiny ball looking object on it. There are also two plants on the side of the entryway, the roof is shaped in a sort of accent-looking shape. Through the entryway you can see a car, some trees, as well as several yellow and black road markers. In terms of the actual entryway, there is some lights on the side, left and right. There is also a brick road right after the entryway, going all the way to the edge of the street, right where the first car, which is kind of silvery and gray, where the car just parts sitting there.\"
14LdleZcP17b,English,False,nan,https://voca.ro/14LdleZcP17b,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910664277619378_0.jpg," We see an alligator or a crocodile, one of the two. Just a single one with its mouth kind of hanging open. This is on a bed of rocks. It's just a single kind of alligator, crocodile in focus. The scales are a bit greenish. But we do see just a single, singular alligator slash crocodile. We see a couple of teeth that are missing, some long teeth, some small teeth. It has its mouth open. The eyes are pitch black. It's just kind of laying on this bed of rocks. The scales are a bit greenish on the back. But there are also scales that are a little bit more grayish. But most of them do seem to be greenish, specifically the ones on this back.",False," We see an alligator or a crocodile, one of the two. Just a single one with its mouth kind of hanging open. This is on a bed of rocks. It's just a single kind of alligator, crocodile in focus. The scales are a bit greenish. But we do see just a single, singular alligator slash crocodile. We see a couple of teeth that are missing, some long teeth, some small teeth. It has its mouth open. The eyes are pitch black. It's just kind of laying on this bed of rocks. The scales are a bit greenish on the back. But there are also scales that are a little bit more grayish. But most of them do seem to be greenish, specifically the ones on this back."
17JwlVgkzU84,Chinese,False,nan,https://voca.ro/17JwlVgkzU84,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910664275603859_0.jpg,这是一张雪山风景照片画面中央是一座雄伟的雪峰山体覆盖白雪前景是绿色草地天空清澈蔚蓝一座雪山位于画面中心高耸陡峭连绵山脉两侧有较低的雪山和黑色山脉草地位于前景植被茂盛图片中没有明显的文字信息雪山处于视觉中心是主要焦点草地位于下方作为前景衬托出山的高度天空作为背景使整体画面更具空间感雪山的部分区域有明显冰川山脚部分没有积雪光线明亮阴影清晰远处是连绵起伏的山脉风格是自然风景摄影颜色有白色黑灰色绿色和蓝色这可能是中国西部或喜马拉雅山脉的雪山植被类型和雪山形态表明这里可能是海拔4000到6000米的高原地带深夜沉拥合\,False,"This is a photo of a snow-capped mountain scene. In the center of the image is a majestic snow peak covered in white snow. The foreground features green grass, and the sky is a clear, deep blue. The snow mountain rises steeply in the middle of the frame, surrounded by lower snow-capped mountains and black mountains on either side. The grassy area is lush and dense, and there is no prominent text in the image. The snow mountain occupies the visual center and is the main focus, while the grass in the foreground accentuates the height of the mountain. The sky serves as a background, adding a sense of space to the overall composition. Some areas of the snow mountain show visible glaciers, while the foot of the mountain has no snow. The light is bright, and shadows are clearly defined. In the distance, there are rolling mountain ranges. The style is natural landscape photography, with colors including white, black, gray, green, and blue. This could be a snow mountain in western China or the Himalayas, as the vegetation types and mountain forms suggest it may be in a plateau area at an altitude of 4,000 to 6,000 meters."
1oSmf2jiMkpm,Chinese,False,nan,https://voca.ro/1oSmf2jiMkpm,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000091372.jpg,这个画面像是城市建筑物的一部分画面中能看见这个建筑物的外墙是红棕色的砖画面能看到建筑物的右侧是一个拱门这个建筑物的一边立着路牌但是这个路牌是圆形的红色中间有一个横杠但是这个横杠非常有创意的上面挂着一个倒立的人的大腿的样子刚好挂在这个横杠上然后路牌上还挂着一张有男人头像的海报画面中间有一个红色的小路桩整个画面是一个红砖的拱门ente元东方表 pushing微转谈\,False,"The scene depicts part of an urban building. The exterior wall of this building is made of reddish-brown bricks. On the right side of the building, there is an archway. One side of the building has a street sign, but this sign is circular and red with a horizontal bar in the middle. Interestingly, the horizontal bar creatively features the image of an upside-down person's thigh hanging from it. Additionally, there is a poster with a man's face hanging from the street sign. In the center of the scene, there is a small red traffic bollard, and the entire image showcases a red brick archway."
1eibkNc18Rbu,Norwegian,False,nan,https://voca.ro/1eibkNc18Rbu,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000012803.jpg," På bildet ser man et matrett. Det er forskjellige matprodukter på en hvit tallerken, og et glass til venstre med vann i, med vanndropper utenpå, som ser veldig kaldt ut. Maten ser ut til å være fra en buffet. Den ser veldig enkel ut. Det er kjøtt, reke, brokkoli, en slags baguette, sopp og tomat. Matretten ser veldig enkel ut, og kan være fra en buffet. Vi har en liten brokkoli, to skiver med kjøttstykke, en liten reke, to skiver med noe som ser ut som sopp eller tomat. Og en halv skive med noe som ser ut som gullrot. Maten, den hvite tallerkenen, står på et svart bol. Svarte bol. Har du вр Lions på egen et mer kjøtt faces du mod og fortsatt mobil. Svarte bol.\",True,"In the picture, there is a dish. It features various food products on a white plate and a glass to the left with water in it, covered in water droplets, looking very cold. The food appears to be from a buffet and looks very simple. There is meat, shrimp, broccoli, a type of baguette, mushrooms, and tomato. The dish looks quite basic and could indeed be from a buffet. We have a small piece of broccoli, two slices of meat, a small shrimp, two slices of something that looks like mushrooms or tomato, and half a slice of something that resembles a carrot. The food, on the white plate, is on a black bowl. Black bowl. Do you have any Lions of your own with more meat faces you mod and still mobile? Black bowl."
